1,1058175163,주식회사 아세아항측,임상문,2,909,185,000,83.124,03 06,2018/03/29 07:21:54, ,
2,2048140132,(주)미래지중정보,김건,2,909,999,000,83.147,06 07,2018/03/28 21:22:30, ,
3,1208116668,대한항업(주),이천용,2,917,942,000,83.374,09 11,2018/03/28 19:23:59, ,
4,1078669793,(주)한국에스지티,이강원,2,918,063,000,83.378,07 09,2018/03/28 19:56:46, ,
5,1278608276,(주)미도지리정보,장용호,2,921,533,000,83.477,06 15,2018/03/28 19:56:26, ,
6,1238195245,주식회사 지오투정보기술,오정환,2,926,773,000,83.627,11 10,2018/03/28 18:37:50, ,
7,1288678251,천우항측 주식회사,홍종옥,2,928,203,000,83.668,10 08,2018/03/29 09:38:25, ,
8,1288139817,동아항업주식회사,김형준,2,930,176,800,83.724,09 07,2018/03/28 17:40:52, ,
9,4118153569,뉴비전엔지니어링 주식회사,윤한숙,2,931,613,000,83.765,06 01,2018/03/28 17:51:54, ,
10,1358145433,에스제이공간정보(주),정택민,2,931,969,610,83.775,12 07,2018/03/28 19:02:36, ,
11,2068151523,(주)대지이엔지,태웅성,2,933,184,000,83.810,02 11,2018/03/29 09:28:19, ,
12,1068186324,대원항업(주),이승우,2,934,200,000,83.839,05 09,2018/03/29 08:42:12, ,
13,2048109150,한국종합설계(주),김충기,2,935,062,900,83.864,10 11,2018/03/28 18:03:08, ,
14,5518700080,주식회사 우주공간정보,권순철,2,948,740,000,84.254,02 10,2018/03/28 17:11:36, ,
15,1208101409,삼부기술(주),조성태,2,959,583,000,84.564,10 12,2018/03/28 23:25:39, ,
16,1388172429,아이씨티웨이 주식회사,조유복,2,980,487,000,85.162,15 10,2018/03/28 00:48:41, ,
17,6058198083,주식회사 국토해양기술,김현준,3,009,996,000,86.005,01 03,2018/03/29 09:03:49, ,
,1358127911,주식회사 에스지원정보기술,조해용,2,873,439,000,82.103,13 11,2018/03/28 17:04:26,낙찰하한선 미달,
,1058175066,주식회사 선영종합엔지니어링,이연우,2,873,981,000,82.118,12 04,2018/03/28 22:54:41,낙찰하한선 미달,
,6098156218,주식회사 그린공간정보,장현철,2,876,330,000,82.185,06 07,2018/03/29 08:28:08,낙찰하한선 미달,
,1288657862,주식회사첨단공간정보,황희령,2,876,856,748,82.201,05 07,2018/03/29 09:37:51,낙찰하한선 미달,
,1108110726,중앙항업(주),사재광,2,878,532,940,82.248,01 07,2018/03/28 20:55:54,낙찰하한선 미달,
,2298118153,공간정보기술 주식회사,박경열,2,878,748,300,82.255,02 01,2018/03/28 20:57:09,낙찰하한선 미달,
,2148101868,(주)범아엔지니어링,안호준,2,878,935,000,82.260,15 12,2018/03/29 09:01:46,낙찰하한선 미달,
,1288122335,삼아항업 주식회사,길영옥,2,883,100,000,82.379,11 04,2018/03/28 16:43:38,낙찰하한선 미달,
,3018140355,새한항업(주),김여일,2,883,883,200,82.401,05 09,2018/03/28 19:52:34,낙찰하한선 미달,
,1078174705,주식회사 신한항업,배상태,2,885,400,000,82.445,01 10,2018/03/29 08:08:33,낙찰하한선 미달,
,5118116641,서광항업주식회사,정공운,2,889,695,000,82.567,08 02,2018/03/28 21:19:24,낙찰하한선 미달,
,1248110327,(주)한양지에스티,성천경,2,889,810,870,82.571,02 04,2018/03/28 19:00:53,낙찰하한선 미달,
,1098636323,주식회사 지오스토리,위광재,2,890,331,000,82.586,11 02,2018/03/29 08:35:04,낙찰하한선 미달,
,1058624000,(주)원지리정보,우종배,2,892,180,000,82.638,04 06,2018/03/28 20:42:01,낙찰하한선 미달,
,4028162555,주식회사 올포랜드,성동권,2,895,420,400,82.731,09 08,2018/03/28 21:47:59,낙찰하한선 미달,
,1078784622,서울공간정보 주식회사,조규식,2,898,340,900,82.814,04 03,2018/03/28 19:55:01,낙찰하한선 미달,
,6088119904,주식회사 동광지엔티,한춘득,2,898,380,000,82.816,07 11,2018/03/29 08:43:32,낙찰하한선 미달,
,1238174857,(주)유성,김유희,2,898,515,600,82.819,09 04,2018/03/28 18:20:03,낙찰하한선 미달,
,1288125496,명화지리정보주식회사,이명헌,2,901,348,000,82.900,14 11,2018/03/28 19:55:16,낙찰하한선 미달,
,4048118017,주식회사동운,최혁,2,901,354,000,82.900,11 09,2018/03/28 18:01:18,낙찰하한선 미달,
,2158169556,네이버시스템 주식회사,임병조,2,902,793,000,82.942,12 09,2018/03/29 09:17:21,낙찰하한선 미달,
