1,1358132786,대양디아이 주식회사,최계월,18.72,,,2018/03/28 09:56:41, ,
2,1128121156,한국방역개발(주),한기봉,21.99,,,2018/03/22 14:33:43, ,
3,1098174171,(주)좋은서비스,김호열,25.93,,,2018/03/29 10:54:31, ,
4,1088166101,주식회사 국보종합관리,김시종,26.55,,,2018/03/27 13:12:38, ,
5,5068176308,주식회사 다원이엔씨,황보정희,38.16,,,2018/03/29 11:13:13, ,
6,2048609849,주식회사 티에이치서비스,황영숙,37,592,790,,,2018/03/29 09:46:57, ,
