1,1198678994,(주)제이티통신,이정태,35,727,963,88.076,05 10,2018/03/29 17:52:18, ,
2,3058136265,주식회사 케이웍스,최종선,35,747,850,88.125,07 05,2018/03/29 09:37:05, ,
3,6178194625,(주)에프티정보,이종두,35,851,350,88.380,08 05,2018/03/29 10:40:58, ,
4,3148664173,쏘울텍주식회사,장창수,35,869,650,88.425,06 02,2018/03/29 13:45:02, ,
5,1168154697,주식회사 열림기술,김희수,35,916,472,88.541,10 08,2018/03/30 14:41:10, ,
6,7088100476,주식회사 에스에이치네트웍스,김설하,35,938,860,88.596,15 10,2018/03/29 13:37:38, ,
7,1168172147,주식회사 루키스,김종성,36,013,984,88.781,08 14,2018/03/30 14:22:39, ,
8,1198610878,주식회사 케어로드,김철민,36,016,220,88.787,09 11,2018/03/29 13:55:41, ,
,2118868461,주식회사 케이엘네트웍스,윤재환,35,613,952,87.795,03 14,2018/03/29 19:30:26,낙찰하한선 미달,
,1388145897,주식회사 티베스트,박구영,35,614,777,87.797,14 05,2018/03/30 14:51:25,낙찰하한선 미달,
,2148805989,주식회사 지티이씨에이치코리아,한주희,35,659,970,87.909,01 11,2018/03/30 09:25:54,낙찰하한선 미달,
