1,2158198861,주식회사 이비아이앤씨,권오건,,,11 07,2018/03/26 16:58:38,,
,1018639476,주식회사 유리솔루션,김선근,,,08 05,2018/03/27 10:41:59,협상평가부적격자,
,1098198741,주식회사 한국이크레딧테크놀로지,최영식,,,04 12,2018/03/27 10:50:52,협상평가부적격자,
