1,1388168852,주식회사 케이디이엔씨,심보영,52,512,800,87.758,12 05,2018/03/30 11:09:42, ,
2,1348720218,주식회사 케이아트엔지니어링종합건축사사무소,이현종,52,587,000,87.882,11 01,2018/03/30 15:45:23, ,
3,1248175295,(주)남양엔지니어링,정효정,52,592,770,87.891,13 09,2018/04/02 09:27:28, ,
4,1238191759,주식회사 호성이앤씨,서종남,52,627,780,87.950,07 09,2018/04/02 09:02:03, ,
5,1328151014,(주)우진기술단,김마리아,52,658,100,88.001,01 10,2018/03/30 17:56:52, ,
6,1428142716,다윤이엔씨 주식회사,정미순,52,720,000,88.104,13 03,2018/03/30 15:15:41, ,
7,1298685231,주식회사 용마엔지니어링,차윤호,52,756,000,88.164,05 10,2018/03/30 09:44:18, ,
8,1408176199,주식회사태강,김경규,52,768,700,88.185,08 07,2018/04/02 07:40:13, ,
9,7148700056,주식회사 테크피아엔지니어링종합건축사사무소,백은주,52,779,500,88.203,11 14,2018/03/30 20:05:10, ,
10,1268635256,주식회사 예건엔지니어링,이광일,52,785,000,88.213,03 04,2018/03/30 14:46:30, ,
11,1328128605,(주) 백율엔지니어링,이상윤,52,801,470,88.240,09 13,2018/03/30 14:33:43, ,
12,2198125701,(주)대한이앤씨,박주경,52,811,000,88.256,14 04,2018/04/01 17:58:35, ,
13,1388101278,주식회사 이산,이원찬,52,830,800,88.289,02 05,2018/03/30 16:29:49, ,
14,1238187667,주식회사 건영이엔씨,박선희,52,897,900,88.401,05 13,2018/03/30 12:42:41, ,
15,1238183924,주식회사 화신파워텍,원종위,52,925,950,88.448,15 03,2018/03/29 10:20:06, ,
16,1108172095,주식회사 신화엔지니어링,신화정,52,947,000,88.483,10 01,2018/03/31 14:36:41, ,
17,1278160942,주식회사 케이지엔지니어링종합건축사사무소,천병희,52,951,000,88.490,05 15,2018/03/30 17:43:19, ,
18,2138630216,주식회사 세일엔지니어링,김연희,53,025,900,88.615,06 01,2018/03/30 10:35:33, ,
19,1258190998,(주)거성엔지니어링,이종현,53,042,800,88.644,02 14,2018/03/30 15:37:07, ,
20,1328106125,주식회사 경호엔지니어링종합건축사사무소,조영수,53,047,000,88.651,03 01,2018/04/02 08:32:30, ,
21,3018633261,주식회사 이강,이건영,53,085,000,88.714,03 08,2018/03/30 15:49:48, ,
22,1058616024,한국자연환경연구소 주식회사,조양근,53,269,000,89.022,13 06,2018/04/02 09:11:41, ,
23,2958700012,주식회사 셀파코퍼레이션,서지원,53,425,000,89.282,13 08,2018/03/30 16:58:34, ,
24,5118103618,주식회사 동우기술단,고중호,55,858,000,93.348,11 06,2018/04/02 07:43:08, ,
,1278619230,(주)우창엔지니어링,심지은,52,322,000,87.439,13 10,2018/03/30 15:03:24,낙찰하한선 미달,
,2118125425,주식회사 삼안,최동식,52,393,000,87.558,14 04,2018/04/02 09:23:05,낙찰하한선 미달,
,1268636444,주식회사 다우,박길수,52,410,890,87.587,15 11,2018/04/02 09:49:53,낙찰하한선 미달,
,1268173385,주식회사효광엔지니어링,진영란,52,417,900,87.599,06 14,2018/03/30 16:31:40,낙찰하한선 미달,
,1178108600,주식회사 선진엔지니어링종합건축사사무소,김동수,52,430,000,87.619,07 02,2018/04/02 09:43:14,낙찰하한선 미달,
,1268652916,주식회사 백강,최상원,52,453,000,87.658,05 03,2018/03/30 17:37:30,낙찰하한선 미달,
,1408161342,주식회사 대건엔지니어링,이대형,52,483,800,87.709,07 08,2018/04/02 09:12:41,낙찰하한선 미달,
