1,1358119949,광일토건환경(주),박노일,222,778,900,86.793,12 09,2018/04/02 09:14:51, ,
2,2248112682,합자회사 금강개발,성갑상,223,019,350,86.887,08 06,2018/03/29 16:23:52, ,
3,1258152882,광일환경 주식회사,김명환,223,146,000,86.936,01 11,2018/03/31 13:07:53, ,
4,3018181851,(주)범진,한구현,223,258,324,86.980,08 01,2018/04/02 09:11:42, ,
5,1238132973,세창환경건설(주),최기식,223,290,000,86.993,14 01,2018/04/02 07:46:11, ,
6,3018164245,동아환경개발주식회사,박연기,223,310,890,87.001,08 07,2018/03/30 17:50:38, ,
7,1328112947,(주)동보이앤시,김지환,223,456,900,87.058,09 10,2018/03/30 19:28:05, ,
8,1278123476,주식회사 베르원,이기호,223,539,900,87.090,09 13,2018/04/02 08:08:37, ,
9,3108118099,주식회사 보민환경,조은경,223,580,000,87.106,10 15,2018/04/02 09:35:50, ,
10,1288128585,교하환경(주),유진열,223,696,000,87.151,13 06,2018/03/30 10:12:36, ,
11,1308176931,우광개발주식회사,임태권,223,813,100,87.196,05 02,2018/04/02 08:32:00, ,
12,3018611331,주식회사청담산업개발,김태형,223,855,000,87.213,10 02,2018/04/02 08:28:44, ,
13,1248169018,(주)진흥중공업,박찬양,223,951,000,87.250,05 06,2018/03/30 14:03:44, ,
14,1278122201,산양환경산업 주식회사,장택무,224,014,000,87.275,14 12,2018/04/02 09:28:42, ,
15,1278121842,(주)신명,이주한,224,145,000,87.326,06 02,2018/04/02 09:24:58, ,
16,1278149267,주식회사 대아산업개발,신은식,224,166,340,87.334,15 11,2018/03/30 18:04:49, ,
17,1358169717,(주)지솔알이에이치,유재원,224,424,000,87.434,02 06,2018/04/02 08:52:21, ,
18,1328112869,(주)한진산업,김상현,224,441,940,87.441,12 13,2018/03/30 15:26:03, ,
19,1328166098,주식회사 도성환경개발,윤훈철,224,485,000,87.458,11 05,2018/04/02 09:17:05, ,
20,1328158322,(주)금왕산업개발,강수영,224,505,990,87.466,09 06,2018/03/31 21:52:50, ,
21,1278134648,(주)건용환경개발,김영철,224,531,400,87.476,11 15,2018/04/02 09:05:19, ,
22,1378175821,주식회사순환골재협회,고광종,224,622,000,87.512,04 06,2018/04/02 09:28:15, ,
23,1248190239,삼흥산업개발(주),염태욱,224,654,000,87.524,15 13,2018/03/30 11:14:41, ,
24,1288131815,인선이엔티 주식회사,이준길,224,710,000,87.546,01 05,2018/03/30 15:00:32, ,
25,1248125854,(주)오성개발,최종민,224,799,000,87.580,07 04,2018/03/30 16:25:21, ,
26,3038129341,탄용환경개발(주),신동협,225,265,000,87.762,05 02,2018/04/02 07:47:57, ,
27,1268157518,(주)삼성환경개발,이호찬,225,408,000,87.818,09 01,2018/03/30 14:02:51, ,
28,1268128804,현대환경(주),고광만,225,489,000,87.849,09 14,2018/03/29 10:00:13, ,
29,1358113381,정일산업(주),박상만,225,502,900,87.855,01 03,2018/04/02 08:21:24, ,
30,1278167251,유한회사 도성개발,윤칠중,225,586,000,87.887,04 12,2018/04/02 09:10:33, ,
31,1288129075,문화기업(주),최상우,225,597,000,87.891,15 07,2018/04/02 07:52:36, ,
32,3038136503,흥진환경(주),임홍락,225,606,000,87.895,05 15,2018/04/02 08:06:27, ,
33,1278146412,금강도시환경(주),이상훈,225,611,890,87.897,13 02,2018/04/01 23:43:34, ,
34,3033163325,그린피쉬,이창희,225,619,000,87.900,08 09,2018/03/30 11:32:04, ,
35,1278173184,주식회사 청명산업,우영희,225,620,000,87.900,12 11,2018/03/30 15:26:26, ,
36,1368113652,주식회사 장형기업,김봉숙,225,686,000,87.926,06 08,2018/04/02 09:26:42, ,
37,1368131567,주식회사 아이케이（IK.Co.,Ltd.）,이상진,225,713,000,87.937,15 10,2018/04/02 09:40:20, ,
38,1248128278,삼환환경(주),강재성,225,837,270,87.985,11 06,2018/04/02 08:50:59, ,
39,1098143760,주식회사 수도권환경,이병권,225,880,000,88.002,01 09,2018/03/30 15:20:07, ,
40,1248144924,(주)성철환경개발,김경옥,225,898,200,88.009,12 08,2018/03/29 10:01:29, ,
41,1278185768,대흥에코 주식회사,유영미,226,054,910,88.070,14 11,2018/04/02 08:23:59, ,
42,3018128744,두제산업개발(주),이배식,226,089,500,88.083,12 09,2018/03/30 11:42:55, ,
43,1278606564,주식회사세림이엔아이,염경식,226,094,000,88.085,12 09,2018/04/02 09:33:21, ,
44,1278167983,중동환경 주식회사,이병득,226,196,500,88.125,07 11,2018/03/31 14:42:41, ,
45,1328113382,(주)원보,유길문,226,233,000,88.139,10 14,2018/03/31 17:21:32, ,
46,1288127761,(주)대길이에스,김문회,226,365,000,88.191,07 10,2018/03/30 09:47:14, ,
47,3018152598,동림개발 주식회사,김진석,226,446,000,88.222,13 05,2018/03/30 13:31:13, ,
48,1268131255,금강환경산업(주),박기선,226,533,000,88.256,04 12,2018/04/02 09:38:22, ,
49,1278173715,(주)홍명산업,홍기영,226,554,000,88.264,08 15,2018/04/02 09:31:39, ,
50,1218182555,주식회사 한강이앰피,정승훈,226,567,000,88.269,15 04,2018/04/02 09:20:02, ,
