1,2148101868,(주)범아엔지니어링,안호준,2,956,137,000,82.995,08 06,2018/03/28 09:25:23, ,
2,1288122335,삼아항업 주식회사,길영옥,2,959,573,800,83.092,06 03,2018/03/28 09:17:14, ,
3,1288156136,제일항업(주),이경호,2,960,880,000,83.129,05 14,2018/03/27 17:40:54, ,
4,1078174705,주식회사 신한항업,배상태,2,964,200,000,83.222,11 03,2018/03/28 08:41:56, ,
5,2158169556,네이버시스템 주식회사,임병조,2,971,072,000,83.415,11 03,2018/03/28 09:42:06, ,
6,6088119904,주식회사 동광지엔티,한춘득,2,979,350,000,83.647,05 07,2018/03/28 09:23:36, ,
7,1078669793,(주)한국에스지티,이강원,2,980,966,600,83.693,08 07,2018/03/27 21:30:59, ,
8,1098636323,주식회사 지오스토리,위광재,2,987,176,000,83.867,14 08,2018/03/28 09:14:58, ,
9,1238195245,주식회사 지오투정보기술,오정환,2,989,512,000,83.932,15 09,2018/03/27 19:07:09, ,
10,1288657862,주식회사첨단공간정보,황희령,2,994,693,646,84.078,03 05,2018/03/28 10:21:34, ,
11,1058175163,주식회사 아세아항측,임상문,2,995,080,000,84.089,08 10,2018/03/28 07:15:57, ,
12,1108110726,중앙항업(주),사재광,3,000,338,400,84.236,03 14,2018/03/27 16:58:10, ,
13,2068151523,(주)대지이엔지,태웅성,3,016,324,000,84.685,05 13,2018/03/28 10:07:13, ,
,4028162555,주식회사 올포랜드,성동권,2,955,592,300,82.980,02 15,2018/03/27 19:19:58,낙찰하한선 미달,
,3018140355,새한항업(주),김여일,2,955,622,100,82.981,10 04,2018/03/27 18:52:53,낙찰하한선 미달,
