1,1288657862,주식회사첨단공간정보,황희령,831,800,789,83.019,01 06,2018/03/29 09:45:32, ,
2,1098636323,주식회사 지오스토리,위광재,831,842,000,83.023,06 14,2018/03/29 08:49:09, ,
3,1288678251,천우항측 주식회사,홍종옥,831,941,880,83.033,11 09,2018/03/29 09:08:39, ,
4,1068186324,대원항업(주),이승우,832,270,000,83.066,14 13,2018/03/29 08:55:00, ,
5,1238179833,동국지리정보 (주),노동옥,832,547,700,83.094,12 07,2018/03/28 19:35:23, ,
6,2048140132,(주)미래지중정보,김건,832,761,000,83.115,15 13,2018/03/28 21:29:46, ,
7,4048118017,주식회사동운,최혁,832,762,000,83.115,09 11,2018/03/28 18:08:17, ,
8,1358145433,에스제이공간정보(주),정택민,833,253,200,83.164,13 02,2018/03/28 19:11:56, ,
9,6088119904,주식회사 동광지엔티,한춘득,833,300,000,83.169,01 02,2018/03/29 08:59:18, ,
10,2068151523,(주)대지이엔지,태웅성,834,041,000,83.243,02 08,2018/03/29 09:43:02, ,
11,1238174857,(주)유성,김유희,834,897,000,83.328,01 11,2018/03/28 18:26:46, ,
12,2158169556,네이버시스템 주식회사,임병조,834,987,000,83.337,06 05,2018/03/29 09:30:58, ,
13,4028162555,주식회사 올포랜드,성동권,835,045,800,83.343,06 03,2018/03/28 22:06:19, ,
14,1078669793,(주)한국에스지티,이강원,835,137,000,83.352,06 14,2018/03/28 20:13:30, ,
15,1388172429,아이씨티웨이 주식회사,조유복,835,163,600,83.355,03 11,2018/03/28 01:09:49, ,
16,1288125496,명화지리정보주식회사,이명헌,837,253,000,83.564,07 05,2018/03/28 20:04:08, ,
17,5518700080,주식회사 우주공간정보,권순철,838,066,000,83.645,08 11,2018/03/28 17:25:34, ,
18,1078601847,주식회사 지아이에스21,김동성,840,955,000,83.933,02 03,2018/03/27 11:32:16, ,
19,6058198083,주식회사 국토해양기술,김현준,841,852,000,84.023,06 01,2018/03/29 09:17:03, ,
20,1248676848,(주)태영정보시스템,함은미,844,959,090,84.333,03 06,2018/03/28 18:34:40, ,
21,1388140363,주식회사 혜성정보통신,김준석,845,126,000,84.349,15 09,2018/03/28 10:08:27, ,
22,1238137487,주식회사 고원공간정보,정인준,846,373,000,84.474,13 07,2018/03/27 11:19:56, ,
23,1288687139,주흘이엔지 주식회사,윤청일,847,654,000,84.602,09 06,2018/03/28 18:26:26, ,
24,1288679717,주식회사 지스페이스코리아,김태연,850,184,181,84.854,14 06,2018/03/28 10:23:53, ,
25,1058675135,주식회사 해양정보기술,강용덕,850,575,000,84.893,05 01,2018/03/28 10:20:13, ,
,1058175066,주식회사 선영종합엔지니어링,이연우,824,494,000,82.290,14 09,2018/03/28 22:50:02,낙찰하한선 미달,
,1248110327,(주)한양지에스티,성천경,826,215,230,82.462,05 03,2018/03/28 19:10:10,낙찰하한선 미달,
,1058175163,주식회사 아세아항측,임상문,826,224,000,82.463,07 02,2018/03/29 07:35:59,낙찰하한선 미달,
,1010176514,중앙지도문화사,김은미,827,740,000,82.614,02 11,2018/03/28 20:40:39,낙찰하한선 미달,
,2048109150,한국종합설계(주),김충기,827,742,300,82.614,10 09,2018/03/28 18:13:47,낙찰하한선 미달,
,1078784622,서울공간정보 주식회사,조규식,827,750,600,82.615,09 10,2018/03/28 20:17:15,낙찰하한선 미달,
,1288122335,삼아항업 주식회사,길영옥,828,042,000,82.644,10 06,2018/03/28 16:55:04,낙찰하한선 미달,
,2148101868,(주)범아엔지니어링,안호준,828,157,000,82.656,13 12,2018/03/29 09:11:25,낙찰하한선 미달,
,1358127911,주식회사 에스지원정보기술,조해용,828,390,000,82.679,02 01,2018/03/28 17:14:32,낙찰하한선 미달,
,4118153569,뉴비전엔지니어링 주식회사,윤한숙,828,426,000,82.683,05 07,2018/03/28 09:02:03,낙찰하한선 미달,
,1058624000,(주)원지리정보,우종배,828,622,000,82.702,07 02,2018/03/28 20:49:25,낙찰하한선 미달,
,5118116641,서광항업주식회사,정공운,829,440,000,82.784,14 15,2018/03/28 21:36:07,낙찰하한선 미달,
,1208101409,삼부기술(주),조성태,829,444,000,82.784,06 05,2018/03/28 21:54:41,낙찰하한선 미달,
,1078174705,주식회사 신한항업,배상태,829,600,000,82.800,08 10,2018/03/29 08:29:05,낙찰하한선 미달,
,2298118153,공간정보기술 주식회사,박경열,829,742,600,82.814,05 11,2018/03/28 21:05:32,낙찰하한선 미달,
,3018140355,새한항업(주),김여일,829,858,800,82.826,15 10,2018/03/28 20:16:51,낙찰하한선 미달,
,1208116668,대한항업(주),이천용,830,198,000,82.859,09 13,2018/03/28 19:37:36,낙찰하한선 미달,
,1108110726,중앙항업(주),사재광,831,069,940,82.946,01 09,2018/03/28 21:03:27,낙찰하한선 미달,
,1238195245,주식회사 지오투정보기술,오정환,831,175,000,82.957,07 05,2018/03/28 18:46:32,낙찰하한선 미달,
,1288139817,동아항업주식회사,김형준,831,360,000,82.975,15 12,2018/03/28 17:50:36,낙찰하한선 미달,
