1,1078784622,서울공간정보 주식회사,조규식,1,147,921,900,83.044,04 03,2018/03/27 17:25:23, ,
2,1358145433,에스제이공간정보(주),정택민,1,148,150,650,83.060,04 03,2018/03/27 19:25:13, ,
3,2148101868,(주)범아엔지니어링,안호준,1,148,264,000,83.069,14 13,2018/03/28 09:30:37, ,
4,1288657862,주식회사첨단공간정보,황희령,1,148,550,841,83.089,13 07,2018/03/28 10:25:17, ,
5,1108110726,중앙항업(주),사재광,1,148,893,840,83.114,14 02,2018/03/27 17:03:07, ,
6,1358127911,주식회사 에스지원정보기술,조해용,1,149,751,000,83.176,13 08,2018/03/27 17:27:58, ,
7,2048140132,(주)미래지중정보,김건,1,150,837,600,83.255,04 06,2018/03/28 01:05:21, ,
8,6088119904,주식회사 동광지엔티,한춘득,1,151,250,000,83.285,06 10,2018/03/28 14:33:40, ,
9,4118153569,뉴비전엔지니어링 주식회사,윤한숙,1,151,767,000,83.322,10 12,2018/03/27 16:17:04, ,
10,6098156218,주식회사 그린공간정보,장현철,1,152,319,000,83.362,12 05,2018/03/28 08:21:18, ,
11,1238195245,주식회사 지오투정보기술,오정환,1,154,290,000,83.505,10 13,2018/03/27 19:11:35, ,
12,1208116668,대한항업(주),이천용,1,156,200,000,83.643,14 13,2018/03/27 17:37:22, ,
13,2068151523,(주)대지이엔지,태웅성,1,158,452,700,83.806,07 11,2018/03/28 10:13:15, ,
14,5518700080,주식회사 우주공간정보,권순철,1,166,022,000,84.353,11 04,2018/03/27 15:16:42, ,
15,1388172429,아이씨티웨이 주식회사,조유복,1,168,806,500,84.555,02 03,2018/03/28 00:09:13, ,
16,1388140363,주식회사 혜성정보통신,김준석,1,177,839,000,85.208,03 02,2018/03/27 13:51:37, ,
17,6058198083,주식회사 국토해양기술,김현준,1,178,012,000,85.221,14 08,2018/03/28 09:40:55, ,
,1058175066,주식회사 선영종합엔지니어링,이연우,1,134,804,000,82.095,04 08,2018/03/28 15:07:42,낙찰하한선 미달,
,1288139817,동아항업주식회사,김형준,1,134,818,500,82.096,06 11,2018/03/28 09:08:14,낙찰하한선 미달,
,1278608276,(주)미도지리정보,장용호,1,134,954,000,82.106,10 05,2018/03/27 18:38:23,낙찰하한선 미달,
,1288678251,천우항측 주식회사,홍종옥,1,135,059,000,82.113,14 01,2018/03/28 09:36:04,낙찰하한선 미달,
,1068186324,대원항업(주),이승우,1,136,550,000,82.221,04 01,2018/03/28 08:40:13,낙찰하한선 미달,
,4028162555,주식회사 올포랜드,성동권,1,136,682,200,82.231,12 05,2018/03/27 19:29:39,낙찰하한선 미달,
,1288122335,삼아항업 주식회사,길영옥,1,136,888,000,82.246,15 03,2018/03/28 09:23:52,낙찰하한선 미달,
,2158169556,네이버시스템 주식회사,임병조,1,137,093,000,82.261,07 10,2018/03/28 09:47:37,낙찰하한선 미달,
,2048109150,한국종합설계(주),김충기,1,137,252,600,82.272,08 05,2018/03/27 17:19:42,낙찰하한선 미달,
,1058624000,(주)원지리정보,우종배,1,139,037,000,82.401,15 09,2018/03/27 20:57:07,낙찰하한선 미달,
,1010176514,중앙지도문화사,김은미,1,139,290,000,82.419,09 07,2018/03/27 16:34:55,낙찰하한선 미달,
,1058175163,주식회사 아세아항측,임상문,1,140,410,000,82.500,01 10,2018/03/28 07:23:06,낙찰하한선 미달,
,1078669793,(주)한국에스지티,이강원,1,140,661,300,82.519,01 07,2018/03/27 21:57:37,낙찰하한선 미달,
,1208101409,삼부기술(주),조성태,1,141,850,600,82.605,04 06,2018/03/27 20:02:46,낙찰하한선 미달,
,5118116641,서광항업주식회사,정공운,1,141,915,000,82.609,13 10,2018/03/27 17:31:25,낙찰하한선 미달,
,2298118153,공간정보기술 주식회사,박경열,1,142,685,200,82.665,13 07,2018/03/28 09:53:55,낙찰하한선 미달,
,1098636323,주식회사 지오스토리,위광재,1,142,799,000,82.673,14 09,2018/03/28 09:21:33,낙찰하한선 미달,
,1288125496,명화지리정보주식회사,이명헌,1,143,977,000,82.759,15 02,2018/03/27 18:28:25,낙찰하한선 미달,
,4048118017,주식회사동운,최혁,1,144,658,000,82.808,07 03,2018/03/27 18:21:01,낙찰하한선 미달,
,1288156136,제일항업(주),이경호,1,145,120,000,82.841,13 09,2018/03/27 17:45:12,낙찰하한선 미달,
,1238174857,(주)유성,김유희,1,145,285,900,82.853,10 02,2018/03/28 08:06:07,낙찰하한선 미달,
,3018140355,새한항업(주),김여일,1,145,406,400,82.862,12 10,2018/03/27 19:05:48,낙찰하한선 미달,
,1078174705,주식회사 신한항업,배상태,1,145,540,000,82.872,03 09,2018/03/28 14:33:20,낙찰하한선 미달,
,1248110327,(주)한양지에스티,성천경,1,146,492,710,82.941,08 11,2018/03/27 19:03:46,낙찰하한선 미달,
