1,4088100144,한국기술개발 주식회사,임형택,2,485,000,000,78.880,12 03,2018/03/27 09:29:06, ,
2,1208122990,주식회사 천일,김창욱,2,518,360,000,79.939,07 06,2018/03/26 19:04:57, ,
3,2158137132,주식회사 한국건설관리공사,이명훈,3,000,000,000,95.228,08 11,2018/03/27 09:17:31, ,
,1388101278,주식회사 이산,이원찬,2,442,980,000,77.546,10 07,2018/03/27 13:04:23,적격점수미달,
,2118108009,주식회사 도화엔지니어링,박승우,2,444,100,000,77.582,04 01,2018/03/27 11:33:13,적격점수미달,
,1328126344,(주)신명건설기술공사,김장흥,2,445,300,000,77.620,06 14,2018/03/26 16:54:32,적격점수미달,
,1388101152,주식회사 건화,최진상,2,446,200,000,77.648,08 07,2018/03/27 13:43:55,적격점수미달,
,2088126957,극동엔지니어링 주식회사,이철준,2,453,029,000,77.865,08 15,2018/03/27 10:55:36,적격점수미달,
,1278152705,주식회사 평화엔지니어링,권재원,2,461,000,000,78.118,09 02,2018/03/27 13:49:41,적격점수미달,
,2018145690,동부엔지니어링 주식회사,노재화,2,463,340,000,78.193,09 03,2018/03/27 11:04:25,적격점수미달,
,2118125425,주식회사 삼안,최동식,2,464,000,000,78.214,14 10,2018/03/27 13:50:38,적격점수미달,
