1,1208101409,삼부기술(주),조성태,2,418,238,900,83.000,15 09,2018/03/27 19:54:21, ,
2,1078174705,주식회사 신한항업,배상태,2,422,500,000,83.146,08 06,2018/03/28 08:53:23, ,
3,1248110327,(주)한양지에스티,성천경,2,426,061,700,83.268,12 05,2018/03/27 19:00:12, ,
4,1358145433,에스제이공간정보(주),정택민,2,436,170,490,83.615,12 14,2018/03/27 19:22:00, ,
5,2068151523,(주)대지이엔지,태웅성,2,438,529,000,83.696,01 07,2018/03/28 10:09:41, ,
6,1068186324,대원항업(주),이승우,2,439,350,000,83.724,07 03,2018/03/28 08:27:07, ,
7,4118153569,뉴비전엔지니어링 주식회사,윤한숙,2,440,457,000,83.762,15 10,2018/03/27 16:22:10, ,
8,1238174857,(주)유성,김유희,2,445,463,900,83.934,11 07,2018/03/28 08:03:29, ,
9,5518700080,주식회사 우주공간정보,권순철,2,454,462,000,84.243,09 06,2018/03/27 14:57:26, ,
10,1388172429,아이씨티웨이 주식회사,조유복,2,466,492,920,84.656,02 03,2018/03/28 00:13:53, ,
11,6058198083,주식회사 국토해양기술,김현준,2,497,352,000,85.715,13 11,2018/03/28 09:20:38, ,
,1288678251,천우항측 주식회사,홍종옥,2,390,050,000,82.032,12 04,2018/03/28 10:03:43,낙찰하한선 미달,
,1288139817,동아항업주식회사,김형준,2,390,969,700,82.064,13 08,2018/03/28 08:58:40,낙찰하한선 미달,
,4048118017,주식회사동운,최혁,2,390,983,000,82.064,05 13,2018/03/27 18:15:11,낙찰하한선 미달,
,1058175066,주식회사 선영종합엔지니어링,이연우,2,391,686,000,82.088,09 01,2018/03/27 23:29:33,낙찰하한선 미달,
,2048140132,(주)미래지중정보,김건,2,392,678,600,82.123,14 15,2018/03/28 01:02:30,낙찰하한선 미달,
,1288122335,삼아항업 주식회사,길영옥,2,393,135,900,82.138,01 02,2018/03/28 09:19:32,낙찰하한선 미달,
,2048109150,한국종합설계(주),김충기,2,393,420,700,82.148,03 09,2018/03/27 17:16:01,낙찰하한선 미달,
,1078784622,서울공간정보 주식회사,조규식,2,393,617,300,82.155,13 15,2018/03/27 17:21:17,낙찰하한선 미달,
,2148101868,(주)범아엔지니어링,안호준,2,393,713,000,82.158,11 01,2018/03/28 09:26:55,낙찰하한선 미달,
,1058624000,(주)원지리정보,우종배,2,396,312,000,82.247,08 01,2018/03/27 20:46:10,낙찰하한선 미달,
,1358127911,주식회사 에스지원정보기술,조해용,2,396,914,000,82.268,04 12,2018/03/27 17:18:43,낙찰하한선 미달,
,1108110726,중앙항업(주),사재광,2,398,189,940,82.312,11 03,2018/03/27 16:59:33,낙찰하한선 미달,
,1278608276,(주)미도지리정보,장용호,2,399,060,000,82.342,14 10,2018/03/27 18:36:09,낙찰하한선 미달,
,6088119904,주식회사 동광지엔티,한춘득,2,400,800,000,82.401,14 10,2018/03/28 09:32:43,낙찰하한선 미달,
,3018140355,새한항업(주),김여일,2,403,485,400,82.493,01 07,2018/03/27 18:57:15,낙찰하한선 미달,
,1288125496,명화지리정보주식회사,이명헌,2,403,605,000,82.498,06 08,2018/03/27 18:25:47,낙찰하한선 미달,
,2298118153,공간정보기술 주식회사,박경열,2,405,338,700,82.557,02 04,2018/03/28 09:55:16,낙찰하한선 미달,
,2158169556,네이버시스템 주식회사,임병조,2,405,555,000,82.565,13 11,2018/03/28 09:43:47,낙찰하한선 미달,
,5118116641,서광항업주식회사,정공운,2,407,500,000,82.631,08 07,2018/03/27 17:15:05,낙찰하한선 미달,
,1010176514,중앙지도문화사,김은미,2,408,059,000,82.650,03 10,2018/03/27 16:31:38,낙찰하한선 미달,
,4028162555,주식회사 올포랜드,성동권,2,410,513,400,82.735,03 06,2018/03/27 19:24:17,낙찰하한선 미달,
,1078669793,(주)한국에스지티,이강원,2,411,091,000,82.755,06 04,2018/03/27 21:33:35,낙찰하한선 미달,
,1058175163,주식회사 아세아항측,임상문,2,411,140,000,82.756,05 04,2018/03/28 07:17:58,낙찰하한선 미달,
,1208116668,대한항업(주),이천용,2,411,187,000,82.758,09 14,2018/03/27 17:22:04,낙찰하한선 미달,
,1288156136,제일항업(주),이경호,2,413,350,000,82.832,02 14,2018/03/27 17:42:12,낙찰하한선 미달,
,6098156218,주식회사 그린공간정보,장현철,2,415,695,000,82.913,09 02,2018/03/28 08:17:44,낙찰하한선 미달,
,1238195245,주식회사 지오투정보기술,오정환,2,415,741,000,82.914,06 04,2018/03/27 19:08:47,낙찰하한선 미달,
,1098636323,주식회사 지오스토리,위광재,2,416,891,000,82.954,05 12,2018/03/28 09:17:49,낙찰하한선 미달,
,1288657862,주식회사첨단공간정보,황희령,2,417,685,848,82.981,13 11,2018/03/28 10:22:59,낙찰하한선 미달,
