1,2078145704,주식회사 케이지제로인,김병철,39,090,000,84.978,,2018/03/26 15:01:41, ,
2,1078703478,나이스알앤씨 주식회사,이상호,42,000,000,91.304,,2018/03/27 10:32:03, ,
