1,1218600830,씨제이에스교육센터 주식회사,김철원,195,393,000,99.991,,, ,
2,1028205476,한국생산성본부,노규성,181,800,000,93.035,,, ,
3,4458700621,주식회사 커리어플러스컨설팅,김준호,181,918,000,93.095,,, ,
4,1218166685,주식회사 좋은일컴퍼니,이영진,194,400,000,99.483,,, ,
