1,2208171530,주식회사 건축사사무소 건원엔지니어링,윤인섭,844,860,150,85.502,15 01,2018/03/28 09:27:03, ,
2,6108120549,(주)대흥종합엔지니어링건축사사무소,정태석,845,119,000,85.528,11 09,2018/03/28 09:16:55, ,
3,4098114831,주식회사 유탑엔지니어링건축사사무소,박재형,845,556,000,85.573,01 14,2018/03/28 09:21:34, ,
4,1148119428,(주)한국종합건축사사무소,전상백,846,048,000,85.622,09 11,2018/03/28 09:23:32, ,
5,2158108826,(주)휴다임건축사사무소,이종석,846,582,000,85.677,15 08,2018/03/28 08:33:04, ,
6,2138148856,(주)천일건축엔지니어링종합건축사사무소,한규봉,846,916,000,85.710,09 12,2018/03/28 09:12:34, ,
7,1188112617,주식회사 영화키스톤건축사사무소,김주열,847,081,000,85.727,07 03,2018/03/26 15:59:06, ,
8,2158123448,주식회사 신한종합건축사사무소,송주경,848,078,000,85.828,15 01,2018/03/28 08:45:46, ,
9,1058672502,주식회사 대성종합건축사사무소,이율구,848,180,000,85.838,03 11,2018/03/28 09:10:10, ,
10,4088142391,주식회사 목양종합건축사사무소,김경옥,848,700,000,85.891,04 15,2018/03/28 09:23:05, ,
11,1208160368,주식회사 포스코에이앤씨건축사사무소,황상희,848,848,000,85.906,03 04,2018/03/27 08:40:27, ,
12,1398113044,주식회사 단에이앤씨 종합건축사사무소,박규석,848,983,400,85.920,11 04,2018/03/28 08:07:39, ,
13,2158125903,(주)삼우씨엠건축사사무소,이호준,849,880,000,86.010,10 04,2018/03/28 08:54:54, ,
13,1328106125,주식회사 경호엔지니어링종합건축사사무소,조영수,849,880,000,86.010,12 15,2018/03/28 08:56:36, ,
15,2068148256,(주)엄앤드이종합건축사사무소,이민,850,500,000,86.073,03 11,2018/03/28 09:30:05, ,
16,6108119493,(주)한림이앤씨건축사사무소,윤찬중,850,938,000,86.117,05 13,2018/03/28 09:12:55, ,
17,1328112608,(주)다인그룹엔지니어링건축사사무소,이경희,852,238,000,86.249,13 14,2018/03/28 09:18:09, ,
18,2118160214,(주)토문엔지니어링 건축사사무소,이을재,852,536,000,86.279,09 03,2018/03/27 18:08:59, ,
19,3068109266,주식회사 신화엔지니어링종합건축사사무소,김인수,853,430,000,86.370,08 09,2018/03/28 09:13:59, ,
20,1358123685,(주)건축사사무소광장,신만석,853,660,000,86.393,05 13,2018/03/28 09:10:28, ,
21,1348157159,주식회사 에이프러스씨엠건축사사무소,이택준,853,997,000,86.427,03 02,2018/03/28 09:39:59, ,
22,5138111531,주식회사 펨코엔지니어링 건축사사무소,김수호,855,089,200,86.537,03 06,2018/03/28 09:35:32, ,
23,1358118988,주식회사 유원건축사사무소,김선필,855,255,000,86.554,05 02,2018/03/28 09:17:21, ,
24,3148112554,주식회사 도원엔지니어링건축사사무소,박하전,855,380,000,86.567,11 07,2018/03/27 17:02:45, ,
25,2138100226,주식회사 유신건축종합건축사사무소,김지덕,855,514,000,86.580,07 09,2018/03/28 09:05:00, ,
26,2208701360,(주)무영씨엠건축사사무소,조정만,857,140,000,86.745,05 10,2018/03/28 09:09:41, ,
27,2148145056,주식회사 삼우공간건축사사무소,정용찬,857,402,000,86.772,13 08,2018/03/27 17:57:57, ,
28,2088102969,주식회사 정림건축종합건축사사무소,임진우,858,236,000,86.856,03 08,2018/03/27 17:19:53, ,
29,1208125721,(주)종합건축사사무소근정,김종문,858,237,000,86.856,11 09,2018/03/27 09:37:35, ,
30,6028108127,(주)상지엔지니어링건축사사무소,김동회,858,550,000,86.888,02 03,2018/03/27 20:19:52, ,
31,6078608715,주식회사 중앙엔지니어링건축사사무소,강미숙,859,352,000,86.969,07 05,2018/03/28 09:20:48, ,
32,2148115867,주식회사 희림종합건축사사무소,정영균,861,034,100,87.139,02 13,2018/03/28 08:54:36, ,
33,2158173365,주식회사 휴먼텍코리아엔지니어링건축사사무소,이충기,863,271,000,87.365,04 10,2018/03/27 16:32:46, ,
34,1178115469,(주)길종합건축사사무소,이길수,863,726,000,87.412,12 09,2018/03/28 09:31:11, ,
35,6218111768,(주)하우엔지니어링건축사사무소,손병찬,865,308,000,87.572,12 03,2018/03/28 09:55:20, ,
36,1058132709,주식회사 종합건축사사무소동일건축,윤수현,865,984,000,87.640,07 14,2018/03/28 09:35:00, ,
37,2118637853,주식회사 전인씨엠건축사사무소,안명제,868,875,000,87.933,13 09,2018/03/27 10:01:42, ,
38,2118661197,주식회사 이가종합건축사사무소,은동신,874,300,000,88.482,05 02,2018/03/27 13:52:57, ,
39,2138154324,주식회사 행림종합건축사사무소,이종훈,892,697,000,90.344,03 01,2018/03/28 09:35:04, ,
,5028123570,주식회사 동우이앤씨건축사사무소,홍호용,841,080,000,85.120,02 05,2018/03/28 08:44:32,적격점수미달,
,1208161858,(주)건정종합건축사사무소,노형래,841,244,000,85.136,02 11,2018/03/27 18:05:19,적격점수미달,
,1148164961,(주)혜원까치종합건축사사무소,서진철,843,430,850,85.358,07 05,2018/03/28 09:27:57,적격점수미달,
,2118153940,주식회사 종합건축사사무소가람건축,장연철,1,000,000,000,101.203,08 02,2018/03/27 19:25:11,적격점수미달,
