1,8448700416,주식회사 본씨앤씨,이승민,,,10 11,2018/03/27 15:24:51, ,
,3658800638,주식회사 스테이지웍스,김경아,,,11 03,2018/03/28 04:30:39,예가초과,
,4940800652,에스제이(SJ)엔터테이먼트,김수진,,,03 06,2018/03/27 20:03:39,협상평가부적격자,
,6028158122,(주)조은아트플러스,이상율,,,10 09,2018/03/28 13:03:14,협상평가부적격자,
