1,2118125425,주식회사 삼안,최동식,2,590,940,000,78.345,09 07,2018/04/02 09:19:29, ,
2,1278160942,주식회사 케이지엔지니어링종합건축사사무소,천병희,2,632,220,000,79.593,08 10,2018/04/02 09:33:56, ,
3,2018145690,동부엔지니어링 주식회사,노재화,2,654,674,000,80.272,11 14,2018/04/02 08:36:17, ,
4,1388101278,주식회사 이산,이원찬,2,659,000,000,80.403,13 11,2018/04/02 09:01:10, ,
5,1208122990,주식회사 천일,김창욱,2,662,450,000,80.507,02 08,2018/03/30 16:20:34, ,
6,1178108600,주식회사 선진엔지니어링종합건축사사무소,김동수,2,665,888,000,80.611,12 15,2018/04/02 09:39:48, ,
7,1298685231,주식회사 용마엔지니어링,차윤호,2,682,185,000,81.104,11 07,2018/03/30 10:49:39, ,
,1388104348,주식회사 서영엔지니어링,김종흔,2,564,400,000,77.542,09 01,2018/04/02 09:22:11,적격점수미달,
,3128111675,주식회사 경동엔지니어링,강재홍,2,564,590,000,77.548,12 05,2018/04/02 08:55:27,적격점수미달,
,1388101152,주식회사 건화,최진상,2,573,780,000,77.826,01 06,2018/04/02 09:32:03,적격점수미달,
,2088126957,극동엔지니어링 주식회사,이철준,2,574,995,000,77.863,13 04,2018/04/02 09:16:00,적격점수미달,
,1298120591,주식회사 한국종합기술,이인제,2,585,000,000,78.165,09 02,2018/04/02 08:52:48,적격점수미달,
,2048108919,주식회사 동명기술공단종합건축사사무소,신완수,2,586,500,000,78.211,10 12,2018/04/02 09:55:47,적격점수미달,
1,2118125425,주식회사 삼안,최동식,2,590,940,000,78.345,09 07,2018/04/02 09:19:29, ,
2,1278160942,주식회사 케이지엔지니어링종합건축사사무소,천병희,2,632,220,000,79.593,08 10,2018/04/02 09:33:56, ,
3,2018145690,동부엔지니어링 주식회사,노재화,2,654,674,000,80.272,11 14,2018/04/02 08:36:17, ,
4,1388101278,주식회사 이산,이원찬,2,659,000,000,80.403,13 11,2018/04/02 09:01:10, ,
5,1208122990,주식회사 천일,김창욱,2,662,450,000,80.507,02 08,2018/03/30 16:20:34, ,
6,1178108600,주식회사 선진엔지니어링종합건축사사무소,김동수,2,665,888,000,80.611,12 15,2018/04/02 09:39:48, ,
7,1298685231,주식회사 용마엔지니어링,차윤호,2,682,185,000,81.104,11 07,2018/03/30 10:49:39, ,
,1388104348,주식회사 서영엔지니어링,김종흔,2,564,400,000,77.542,09 01,2018/04/02 09:22:11,적격점수미달,
,3128111675,주식회사 경동엔지니어링,강재홍,2,564,590,000,77.548,12 05,2018/04/02 08:55:27,적격점수미달,
,1388101152,주식회사 건화,최진상,2,573,780,000,77.826,01 06,2018/04/02 09:32:03,적격점수미달,
,2088126957,극동엔지니어링 주식회사,이철준,2,574,995,000,77.863,13 04,2018/04/02 09:16:00,적격점수미달,
,1298120591,주식회사 한국종합기술,이인제,2,585,000,000,78.165,09 02,2018/04/02 08:52:48,적격점수미달,
,2048108919,주식회사 동명기술공단종합건축사사무소,신완수,2,586,500,000,78.211,10 12,2018/04/02 09:55:47,적격점수미달,
1,2118125425,주식회사 삼안,최동식,2,590,940,000,78.345,09 07,2018/04/02 09:19:29, ,
2,1278160942,주식회사 케이지엔지니어링종합건축사사무소,천병희,2,632,220,000,79.593,08 10,2018/04/02 09:33:56, ,
3,2018145690,동부엔지니어링 주식회사,노재화,2,654,674,000,80.272,11 14,2018/04/02 08:36:17, ,
4,1388101278,주식회사 이산,이원찬,2,659,000,000,80.403,13 11,2018/04/02 09:01:10, ,
5,1208122990,주식회사 천일,김창욱,2,662,450,000,80.507,02 08,2018/03/30 16:20:34, ,
6,1178108600,주식회사 선진엔지니어링종합건축사사무소,김동수,2,665,888,000,80.611,12 15,2018/04/02 09:39:48, ,
7,1298685231,주식회사 용마엔지니어링,차윤호,2,682,185,000,81.104,11 07,2018/03/30 10:49:39, ,
,1388104348,주식회사 서영엔지니어링,김종흔,2,564,400,000,77.542,09 01,2018/04/02 09:22:11,적격점수미달,
,3128111675,주식회사 경동엔지니어링,강재홍,2,564,590,000,77.548,12 05,2018/04/02 08:55:27,적격점수미달,
,1388101152,주식회사 건화,최진상,2,573,780,000,77.826,01 06,2018/04/02 09:32:03,적격점수미달,
,2088126957,극동엔지니어링 주식회사,이철준,2,574,995,000,77.863,13 04,2018/04/02 09:16:00,적격점수미달,
,1298120591,주식회사 한국종합기술,이인제,2,585,000,000,78.165,09 02,2018/04/02 08:52:48,적격점수미달,
,2048108919,주식회사 동명기술공단종합건축사사무소,신완수,2,586,500,000,78.211,10 12,2018/04/02 09:55:47,적격점수미달,
