1,1118126895,주식회사 레드캡투어,표영수,57,600,000,86.098,,2018/03/28 09:58:30, ,
2,1138132864,에이제이렌터카 주식회사,윤규선,63,000,000,94.170,,2018/03/27 18:34:56, ,
