
용역,20180327162-00,0,초고주파 산란신호 모의생성 소프트웨어 개발,국방과학연구소,2018/04/02 13:40,1,,,,유찰,
용역,20180335893-00,0,철도안전전문가 Expert 교육과정 개발 용역,한국교통안전공단,2018/04/02 13:35,,,,,유찰,
용역,20180340858-00,0,금벌 군계획시설도로(소로1-11호선) 건설폐기물 처리 용역,경상남도 함양군,2018/04/02 13:00,39,주식회사 초계산업,310,202,800,86.751,개찰완료,
용역,20180340901-00,0,2018학년도 길음중학교 1학년 학생수련활동 용역 2단계 경쟁입찰 공고,서울특별시교육청 서울특별시성북교육지원청 길음중학교,2018/04/02 13:00,2,(주)휘닉스중앙평창,30,861,000,89.355,개찰완료,
용역,20180342029-00,0,2018학년도 범어고등학교 1학년 수련활동 위탁용역 소액수의 견적공고,경상남도교육청 범어고등학교,2018/04/02 13:00,2,엔데버주식회사,26,020,000,96.913,개찰완료,
용역,20180342241-00,0,2018학년도 1학기 현장체험학습 차량임차 전자견적 제출 안내 공고,경상남도교육청 경상남도창원교육지원청 자은초등학교,2018/04/02 13:00,4,주식회사하나로고속관광,11,277,400,90.559,개찰완료,
용역,20180342349-00,0,2018년 명지산군립공원 공원계획(변경) 설계용역,경기도 가평군,2018/04/02 13:00,42,(주)청운이엔씨,57,222,000,87.798,개찰완료,
용역,20180342439-00,0,다선중학교 1학년 현장체험학습 학생수송차량임차 용역 공고,부산광역시서부교육청 다선중학교,2018/04/02 13:00,3,(주)삼양고속관광,6,600,000,94.056,개찰완료,
용역,20180342455-00,0,다선중학교 2학년 수학여행 학생수송차량임차 용역 공고,부산광역시서부교육청 다선중학교,2018/04/02 13:00,3,주식회사 뉴부산관광여행사,12,600,000,92.209,개찰완료,
용역,20180343014-00,0,가천지구 하천재해예방사업 폐기물처리용역,경상남도,2018/04/02 13:00,39,세정건업 주식회사,229,805,000,86.748,개찰완료,
용역,20180343207-00,0,음식물처리시설 탈수오니 위탁처리용역(단가계약),(주)파이닉스알엔디,2018/04/02 13:00,2,주식회사 흥주농업회사법인,165,000,94.282,개찰완료,
용역,20180343774-00,0,세천소하천 정비사업 실시설계용역,경상남도 밀양시,2018/04/02 13:00,65,주식회사 신우엔지니어링,179,917,600,87.751,개찰완료,
용역,20180343794-00,0,동천하구습지 탐방로(갈대데크) 보수공사 실시설계 용역(긴급),전라남도 순천시,2018/04/02 13:00,68,(유)성보엔지니어링,61,472,000,87.762,개찰완료,
용역,20180346653-00,0,2018년 조직은행 종사자 교육 과정 사업,식품의약품안전처,2018/04/02 13:00,0,,,,재입찰,
용역,20180348405-00,0,제한적 의료기술평가사업 관련 위탁 용역(점검),한국보건의료연구원,2018/04/02 13:00,1,(주)씨엔알큐에이,68,640,000,99.854,개찰완료,
용역,20180339331-01,0,2018학년도 서귀포여자고등학교 해외교육문화연수 위탁 용역 공고(긴급)-수정,제주특별자치도교육청 서귀포여자고등학교,2018/04/02 12:00,14,주식회사그린로즈,80,222,000,87.847,개찰완료,
용역,20180341861-00,0,2018학년도 현장체험학습 전세버스 임차용역 소액수의 견적 제출 공고,대구광역시달성교육청 대구현풍초등학교,2018/04/02 12:00,20,주식회사 새천년고속관광,10,046,380,90.15,개찰완료,
용역,20180342614-00,0,제8회 수학문화축전 전시부스 설치운영 및 수학토크콘서트 운영용역,국가수리과학연구소,2018/04/02 12:00,,,,,유찰,
용역,20180340945-00,0,공주생명과학고등학교 실습실증축 및 운동장 보수공사 폐기물처리용역,충청남도교육청 충청남도공주교육지원청,2018/04/02 11:30,3,신화환경개발 주식회사,43,130,000,88.204,개찰완료,
용역,20180341483-00,0,2018년 소규모 개인하수처리시설 관리지원사업(지역관리대행)용역(4권역),경기도 용인시,2018/04/02 11:30,11,,,,재입찰,

용역,20180343213-01,0,2018년 대청중학교 안심알리미서비스용역 소액수의 견적 공고,부산광역시해운대교육청 대청중학교,2018/04/02 11:30,13,주식회사 케이엘네트웍스,17,980,200,90.063,개찰완료,
용역,20180341970-00,0,알펜시아리조트 경영지원 전산시스템 유지관리용역,강원도개발공사,2018/04/02 11:25,13,대양종합전력(주),102,384,500,87.801,개찰완료,
용역,20180341474-00,0,[긴급]2018년 소규모 개인하수처리시설 관리지원사업(지역관리대행)용역(3권역),경기도 용인시,2018/04/02 11:20,51,신성종합환경,96,669,000,88.042,개찰완료,
용역,20180342834-00,0,전북가축개량체계구축사업 전기공사 감리용역(축산시험장),전라북도 동물위생시험소 축산시험장,2018/04/02 11:20,25,주식회사이린,12,075,470,90.089,개찰완료,
용역,20180343431-00,0,웅골삼거리 교차로 개선공사 폐기물처리용역,경기도 여주시,2018/04/02 11:20,11,여주환경(주),24,745,000,88.107,개찰완료,
용역,20180327672-00,0,국도77호선 화성시 남양읍 장덕리~송림리 도로환경개선공사 실시설계용역,국토교통부 서울지방국토관리청 수원국토관리사무소,2018/04/02 11:15,31,주식회사 케이디이엔씨,52,512,800,87.758,개찰완료,
용역,20180327606-00,0,2018년 도로안전 및 환경개선공사 실시설계용역,국토교통부 서울지방국토관리청 수원국토관리사무소,2018/04/02 11:10,35,주식회사 이강,36,679,800,87.839,개찰완료,
용역,20180339723-00,0,삼례공고 외 2교(용진초, 송광초) 시설물 정밀점검 용역,전라북도교육청 전라북도완주교육지원청,2018/04/02 11:10,31,주식회사 엠에스건설기술단,8,852,067,90.125,개찰완료,
용역,20180341458-00,0,[긴급]2018년 소규모 개인하수처리시설 관리지원사업(지역관리대행)용역(2권역),경기도 용인시,2018/04/02 11:10,50,(주)한신환경기업,82,399,249,87.855,개찰완료,
용역,20180343175-01,0,도전 공공하수처리시설 설치공사 기본 및 실시설계용역(측량조사),경기도 여주시 하수사업소,2018/04/02 11:10,79,주식회사 정호이앤씨,77,702,600,87.762,개찰완료,
용역,20180327689-00,0,2018년 도로안전시설물 설치 및 교체공사 실시설계용역,국토교통부 서울지방국토관리청 수원국토관리사무소,2018/04/02 11:05,26,(주)우진기술단,50,902,800,87.763,개찰완료,
용역,20180226624-01,0,전주 도시관리계획 재정비 용역,전라북도 전주시,2018/04/02 11:00,5,주식회사 동명기술공단종합건축사사무소,1,983,200,000,80.808,개찰완료,
용역,20180233881-00,0,장항 · 서천 하수관로정비사업 외 1건 기본 및 실시설계,충청남도 서천군 맑은물사업소,2018/04/02 11:00,13,주식회사 건화,948,800,000,79.22,개찰완료,
용역,20180317052-00,0,2018년 선진예보시스템 구축,기상청,2018/04/02 11:00,,,,,유찰,
용역,20180327554-00,0,2018년 도로안전시설물 정비공사 실시설계용역,국토교통부 서울지방국토관리청 수원국토관리사무소,2018/04/02 11:00,34,(주)동진이앤씨,35,829,000,87.746,개찰완료,
용역,20180329936-00,0,국가 지진방재 R&D 로드맵 기획연구,행정안전부 국립재난안전연구원,2018/04/02 11:00,,,,,유찰,
용역,20180331426-00,0,지역인재 양성을 위한 충북교육의 방향 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331518-00,0,청주시 평준화 고등학교 군별 배정 이후 고교 교육력 도약 방안 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331551-00,0,충청북도 특수교육 중장기 발전 방안 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331596-00,0,유·초·중 연계 놀이교육지원센터 및 학부모성장지원센터 설립 방안 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331649-00,0,충북 자유학년제 안정적 정착을 위한 자유학기제 2년 운영에 따른 학교의 변화 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331688-00,0,행복배움터 전문적 학습공동체 사업 효과성 분석 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331782-00,0,충북형 공립대안고등학교 설립 방안 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331826-00,0,학교폭력대책 EFRG모델을 적용한 학교생활지도 정착 방안 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331841-00,0,충북 학교민주시민교육 활성화 방안 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331865-00,0,충북형 학교운영기본경비 배분모델 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180331994-00,0,충북형 미래학력에 기반한 기초학력 개념 재정립 및 맞춤형 지원 방안 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180332009-00,0,충북 초등학교 교육과정 개발의 발전적 방향 및 내용 구성에 관한 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180332031-00,0,수업관찰 전문가 양성을 통한 수업 전문성 향상 연구 용역(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180332265-00,0,국도28호선 예천 지보 소화 ~ 마전리(지보우회) 포장도 보수공사 건설폐기물 처리용역,국토교통부 부산지방국토관리청 영주국토관리사무소,2018/04/02 11:00,67,소백환경,72,874,000,87.827,개찰완료,

용역,20180332266-00,0,국도36호선 영주 이산 지동 ~ 봉화 봉화 거촌리 포장도 보수공사 건설폐기물 처리용역,국토교통부 부산지방국토관리청 영주국토관리사무소,2018/04/02 11:00,67,금강아스콘(주),70,964,200,87.755,개찰완료,
용역,20180332454-01,0,우정공무원교육원 생활관 침구류 세탁 용역,과학기술정보통신부 우정사업본부 우정공무원교육원,2018/04/02 11:00,,,,,유찰,
용역,20180332854-00,0,2018년 위임국도 진위교 등 23개 구조물 안전점검(정기.정밀)용역,경기도 경기도건설본부,2018/04/02 11:00,226,(주)한일철도,80,036,000,87.818,개찰완료,
용역,20180333491-01,0,하수도 준설토 운반처리 용역(연간단가),경기도 남양주시 상하수도관리센터,2018/04/02 11:00,10,산양환경산업 주식회사,31,780,87.812,개찰완료,
용역,20180333628-00,0,곡성유치원 외 7교 정밀안전진단 및 내진성능평가용역,전라남도교육청 전라남도곡성교육지원청,2018/04/02 11:00,6,(주)케이제이구조기술사사무소,55,872,200,87.812,개찰완료,
용역,20180334585-00,0,강원사대부고 학습관 외 2개동 내진성능평가 입찰 공고,강원대학교 사범대학 부설고등학교 교육행정실,2018/04/02 11:00,3,아람엔지니어링 주식회사,28,491,130,87.959,개찰완료,
용역,20180334990-00,0,죽전네거리~와룡네거리 외 4개소 송.배수관 정비공사 실시설계 용역,대구광역시 상수도사업본부 시설관리소,2018/04/02 11:00,11,아람이엔씨 주식회사,96,111,000,87.757,개찰완료,
용역,20180335289-00,0,2018년도 다문화가족 종합정보 전화센터 상담원 역량강화 및 상담환경 개선,여성가족부,2018/04/02 11:00,2,,,,유찰,
용역,20180335496-01,0,2018학년도 1학기 나비초등학교 주제별체험학습 전세버스 소액수의공고,경기도교육청 경기도김포교육지원청 나비초등학교,2018/04/02 11:00,1,,,,유찰,
용역,20180335509-00,0,지방분권시대를 대비한 충북교육청 교육자치 역량 강화 방안 연구 용역 입찰공고(협상),충청북도교육청,2018/04/02 11:00,,,,,유찰,
용역,20180335753-00,0,2018학년도 삼성중학교 2학년 수학여행 위탁용역 소액수의 견적제출,경상남도양산교육청 삼성중학교,2018/04/02 11:00,3,주식회사 동부여행사,10,143,800,90.741,개찰완료,
용역,20180336235-00,0,태백산 소도문화테마마을 관광상품(콘텐츠) 개발 및 특화마을 관리방안 연구용역,강원도 태백시,2018/04/02 11:00,8,강원대학교산학협력단,54,944,310,80.566,개찰완료,
용역,20180336298-00,0,『창업지원 중장기 발전계획 수립 용역』입찰 공고,재단법인 대전경제통상진흥원,2018/04/02 11:00,,,,,유찰,
용역,20180336637-00,0,용인바이오고 급식실현대화 및 특별교실 증축공사 설계용역(건축등),경기도교육청 용인바이오고등학교,2018/04/02 11:00,100,주식회사엔씨티엔지니어링종합건축사사무소,30,743,950,88.009,개찰완료,
용역,20180336878-00,0,용인바이오고 급식실현대화 및 특별교실 증축공사 설계용역(전기통신소방),경기도교육청 용인바이오고등학교,2018/04/02 11:00,16,주식회사 갑인엔지니어링,9,230,640,90.172,개찰완료,
용역,20180336898-00,0,용인바이오고 실내야구연습장 신축공사 설계용역(건축등),경기도용인교육청 송전중학교,2018/04/02 11:00,102,(주)건축사사무소 예도,41,049,720,88.006,개찰완료,
용역,20180336918-00,0,용인바이오고 실내야구연습장 신축공사 설계용역(전기통신소방),경기도용인교육청 송전중학교,2018/04/02 11:00,16,주식회사수양엔지니어링,10,885,000,90.232,개찰완료,
용역,20180336926-00,0,국립중앙청소년수련원 3차 수해복구공사 기본 및 실시설계 입찰공고,국립중앙청소년수련원,2018/04/02 11:00,12,바름건축사사무소,27,123,900,88.149,개찰완료,
용역,20180336999-00,0,한국경마축산고등학교 해외현장직업실습 위탁 용역,전라북도교육청 한국경마축산고등학교,2018/04/02 11:00,,,,,유찰,
용역,20180337223-00,0,2018년 5월 임해수련과정 학생 수송차량 임차용역 통합계약,대구광역시교육청 대구교육해양수련원,2018/04/02 11:00,15,동아고속관광주식회사,92,000,000,97.068,개찰완료,
용역,20180337362-00,0,2018년 충청북도 출자·출연기관 경영평가 용역,충청북도,2018/04/02 11:00,6,주식회사 한국경제경영연구원,50,066,357,80.705,개찰완료,
용역,20180337401-00,0,순천중앙초 6학년 수학여행 위탁용역 수의견적 제출 안내 공고,전라남도순천교육청 순천중앙초등학교,2018/04/02 11:00,14,(유)뉴월드관광,11,818,000,90.023,개찰완료,
용역,20180337591-00,0,2018학년도 석적고등학교 학생통학버스 임차용역,경상북도교육청 석적고등학교,2018/04/02 11:00,2,주식회사 혜성관광,69,500,93.219,개찰완료,
용역,20180337660-00,0,국도35호선 양산 소토지구 포장도 보수공사 건설폐기물처리용역,국토교통부 부산지방국토관리청 진영국토관리사무소,2018/04/02 11:00,39,동건환경 주식회사,122,838,000,87.747,개찰완료,
용역,20180337735-00,0,국도17호선 도하IC교 등 4개소 정밀점검용역,국토교통부 대전지방국토관리청 보은국토관리사무소,2018/04/02 11:00,13,주식회사 씨앤에쓰엔지니어링,86,899,000,87.765,개찰완료,
용역,20180337768-00,0,대청중학교 2018학년도 1학년 현장학습 차량운송 용역 소액수의 견적공고,부산광역시해운대교육청 대청중학교,2018/04/02 11:00,,,,,유찰,
용역,20180337796-01,0,대청중학교 2018학년도 2학년 수학여행 차량운송 용역 소액수의 견적 공고,부산광역시해운대교육청 대청중학교,2018/04/02 11:00,,,,,유찰,
용역,20180337803-01,0,대청중학교 2018학년도 3학년 현장학습 차량운송 용역 소액수의 견적 공고,부산광역시해운대교육청 대청중학교,2018/04/02 11:00,3,중앙고속관광 주식회사,8,911,000,90.818,개찰완료,
용역,20180337889-00,0,국도37호선 국원교(상) 등 6개소 정밀점검용역,국토교통부 대전지방국토관리청 보은국토관리사무소,2018/04/02 11:00,13,주식회사 홍익기술단,75,859,800,87.813,개찰완료,
용역,20180337909-00,0,국도37호선 상지1교(상) 등 5개소 정밀점검용역,국토교통부 대전지방국토관리청 보은국토관리사무소,2018/04/02 11:00,11,주식회사 지명,83,863,790,88.367,개찰완료,

용역,20180337921-00,0,국도25호선 효촌대교 등 3개소 정밀점검용역,국토교통부 대전지방국토관리청 보은국토관리사무소,2018/04/02 11:00,12,주식회사 성안기술단,63,044,700,87.878,개찰완료,
용역,20180337946-00,0,국도37호선 장계교 정밀안전진단용역,국토교통부 대전지방국토관리청 보은국토관리사무소,2018/04/02 11:00,12,(주)대경기술단,78,342,000,87.807,개찰완료,
용역,20180337963-00,0,국도25호선 이평교(구) 등 5개소 정밀점검용역,국토교통부 대전지방국토관리청 보은국토관리사무소,2018/04/02 11:00,12,주식회사 씨앤에쓰엔지니어링,86,244,000,87.771,개찰완료,
용역,20180337977-00,0,보은국토 관내 교량 및 터널 보수공사 실시설계용역,국토교통부 대전지방국토관리청 보은국토관리사무소,2018/04/02 11:00,19,주식회사 건양기술공사건축사사무소,42,909,000,87.797,개찰완료,
용역,20180338086-00,0,서부 하수찌꺼기 재활용 위탁처리 톤당 단가계약,부산환경공단서부사업소,2018/04/02 11:00,,,,,유찰,
용역,20180338100-00,0,창원기계공업고등학교 기숙사 신축 및 기타공사 건설폐기물 처리용역,경상남도교육청 경상남도창원교육지원청,2018/04/02 11:00,41,좋은환경주식회사,298,532,000,86.793,개찰완료,
용역,20180338283-00,0,양강초 특별교실 증축 및 기타공사 설계용역,충청북도교육청 충청북도영동교육지원청,2018/04/02 11:00,63,(주)디자인그룹이오가건축사사무소,78,910,691,87.843,개찰완료,
용역,20180338405-00,0,2018년 소규모테마형교육여행 전세버스 임차 용역(재공고),서울특별시강서교육청 양정중학교,2018/04/02 11:00,,,,,유찰,
용역,20180338448-00,0,영종·용유 성장관리방안 등 수립 용역(가격입찰 후 PQ심사),인천광역시 중구,2018/04/02 11:00,,,,,유찰,
용역,20180338629-00,0,축석~무봉간 도로개설공사 GIS DB 구축용역,경기도 포천시,2018/04/02 11:00,52,(주)미도지리정보,74,572,100,87.75,개찰완료,
용역,20180338681-00,0,2018년도 청주지사 환경오염물질 위탁측정용역,한국지역난방공사 청주지사,2018/04/02 11:00,5,(주) 이앤디환경기술연구소,10,207,250,88.107,개찰완료,
용역,20180338930-00,0,점동지구 다목적농촌용수개발사업 전략환경영향평가 용역,한국농어촌공사,2018/04/02 11:00,93,주식회사 퍼스트엔지니어링,24,383,000,87.753,개찰완료,
용역,20180339281-00,0,보은군 도로건설 관리계획 및 농어촌도로 기본계획 수립 용역,충청북도 보은군,2018/04/02 11:00,26,엘에스이앤씨(주),121,708,000,88.132,개찰완료,
용역,20180339338-00,0,2018년 금호강 하중도 유채꽃단지 경비 및 주차관리 용역,대구광역시 시설안전관리사업소,2018/04/02 11:00,100,에스산업개발 주식회사,50,176,580,87.79,개찰완료,
용역,20180339357-00,0,수분재해위험개선지구 정비사업 폐기물처리 용역(폐콘크리트),전라북도 장수군,2018/04/02 11:00,44,(주)글로벌환경,87,047,700,88.212,개찰완료,
용역,20180339360-00,0,호반체육관 정밀안전진단 및 내진성능평가 용역,강원도 춘천시,2018/04/02 11:00,5,아람엔지니어링 주식회사,45,066,160,88.141,개찰완료,
용역,20180339364-00,0,상시누수진단시스템 운영용역,대구광역시 상수도사업본부 달서사업소,2018/04/02 11:00,2,(주)창덕,82,999,000,88.754,개찰완료,
용역,20180339421-00,0,2018학년도 현장학습차량 임차용역 업체선정을 위한 소액수의 견적 제출 안내 공고,충청남도천안교육청 천안부영초등학교,2018/04/02 11:00,,,,,유찰,
용역,20180339475-00,0,시내,공영버스 운송원가 및 손실보전금 산정 용역 입찰공고,충청북도 청주시,2018/04/02 11:00,5,이산회계법인,136,739,460,80.541,개찰완료,
용역,20180339488-00,0,미세먼지 자동성분분석시스템 위탁점검 관리,부산광역시 보건환경연구원,2018/04/02 11:00,0,,,,재입찰,
용역,20180339533-00,0,2018 부산국제모터쇼 출입관리시스템 운영,주식회사 벡스코,2018/04/02 11:00,,,,,유찰,
용역,20180339556-00,0,천안교육지원청 관내 학교 교사 내 공기질 측정 용역,충청남도교육청 충청남도천안교육지원청,2018/04/02 11:00,2,(주)한국환경시험연구소,81,238,000,88.015,개찰완료,
용역,20180339819-00,0,청계 군도15호선 아스콘덧씌우기공사 폐기물처리 용역,전라남도 무안군,2018/04/02 11:00,53,(주)대일환경산업,55,214,899,87.836,개찰완료,
용역,20180339832-00,0,2018년 흥덕구 어린이공원 모래크리닝 사업,충청북도 청주시 흥덕구,2018/04/02 11:00,26,주식회사 백선이엔지,69,376,880,88.19,개찰완료,
용역,20180339838-00,0,노화 갈꽃섬 전복오감 여행학교 조성 지역개발사업 구역지정 및 실시설계 용역,전라남도 완도군,2018/04/02 11:00,55,산이건설 주식회사,143,600,000,87.807,개찰완료,
용역,20180339846-00,0,전주우아중 외 1교(전라고) 교사수선 설계용역,전라북도교육청 전라북도전주교육지원청,2018/04/02 11:00,62,열린건축사사무소,19,722,000,88.012,개찰완료,
용역,20180339900-00,0,2018학년도 동홍초등학교 현장체험학습 버스 임차 용역 공고(긴급),제주특별자치도교육청 서귀포시교육지원청 동홍초등학교,2018/04/02 11:00,3,(주)신흥관광,54,144,600,84.981,개찰완료,
용역,20180339904-00,0,2018년 비전자기록물 전수조사 및 정리용역 소액수의 견적 재공고,경기도교육청 경기도김포교육지원청,2018/04/02 11:00,3,주식회사 디에스티이엔지,13,391,000,90.604,개찰완료,
용역,20180340061-01,0,산림공원조성사업 군계획시설(공원) 결정 및 실시계획인가용역,전라남도 장흥군,2018/04/02 11:00,62,주식회사 가람건설,115,384,000,87.811,개찰완료,
용역,20180340083-00,0,2018학년도 1학기 현장체험학습 전세버스 운송용역 소액수의(총액) 전자견적제출 공고,경기도교육청 경기도평택교육지원청 청옥중학교,2018/04/02 11:00,,,,,유찰,

용역,20180340108-00,0,2018국제뿌리산업전시회 전시장 조성 용역 입찰 공고,김대중컨벤션센터,2018/04/02 11:00,8,주식회사 태리,57,270,000,88.167,개찰완료,
용역,20180340166-00,0,경기도북부동물위생시험소 지하주차장 증축공사 기본 및 실시설계 용역,경기도 경기도북부동물위생시험소,2018/04/02 11:00,24,한울건축사사무소,29,752,900,88.021,개찰완료,
용역,20180340167-00,0,창원권 상수관망 블록화 구축사업 도시정보시스템(UIS) DB갱신용역,경상남도 창원시 상수도사업소,2018/04/02 11:00,6,(주)베스트정보기술,40,431,500,88.371,개찰완료,
용역,20180340169-00,0,2018학년도 양산 신명초등학교 봄 현장체험학습 및 수영실기교육 차량 임차 용역,경상남도양산교육청 신명초등학교,2018/04/02 11:00,1,,,,유찰,
용역,20180340170-00,0,북이면 명정마을 도로확포장공사 건설폐기물 처리용역,전라남도 장성군,2018/04/02 11:00,49,주식회사 신환경,57,909,000,87.838,개찰완료,
용역,20180340219-00,0,2018학년도 1학년 1일 예술문화체험활동 차량임차 용역 소액수의 견적제출 공고,대구광역시교육청 대구광역시남부교육청 월서중학교,2018/04/02 11:00,27,무궁화고속관광 (주),3,046,900,90.177,개찰완료,
용역,20180340259-00,0,삼서면 죽산마을 진입도로 확포장공사 건설폐기물 처리용역,전라남도 장성군,2018/04/02 11:00,45,(주)서해안산업환경,57,051,800,87.751,개찰완료,
용역,20180340286-00,0,진원동초외 4교 정밀안전진단 및 내진성능평가 용역,전라남도교육청 전라남도장성교육지원청,2018/04/02 11:00,6,주식회사 미스터스트럭처기술사사무소,48,800,000,90.366,개찰완료,
용역,20180340389-00,0,국도1호선 운당리 등 2개소 이동과적검문소 설치공사 건설폐기물처리용역,국토교통부 대전지방국토관리청 논산국토관리사무소,2018/04/02 11:00,2,주식회사 이에스세종,11,314,000,88.312,개찰완료,
용역,20180340433-00,0,도계지역 하수관로 정비사업 건설사업관리용역,강원도 삼척시 상하수도사업소,2018/04/02 11:00,13,주식회사 삼안,2,590,940,000,78.345,개찰완료,
용역,20180340453-00,0,관내 시설물 보수공사 실시설계용역,국토교통부 대전지방국토관리청 논산국토관리사무소,2018/04/02 11:00,25,주식회사 우주엔지니어링,77,947,000,87.747,개찰완료,
용역,20180340484-00,0,노안면 농촌중심지활성화사업 지역역량강화사업용역,한국농어촌공사 전남지역본부 나주지사,2018/04/02 11:00,22,주식회사 국토정보기술단,48,469,000,88.018,개찰완료,
용역,20180340564-00,0,옥산입암 농어촌마을하수도정비사업 폐기물 처리 용역(장기계속)(긴급),경상북도 의성군,2018/04/02 11:00,66,(주)그린파워텍,189,562,660,87.836,개찰완료,
용역,20180340700-00,0,분광측정자료 정밀판독 용역(재공고),국방과학연구소,2018/04/02 11:00,,,,,유찰,
용역,20180340749-00,0,회야강 지방하천 정비사업 소규모환경영향평가 용역,울산광역시 울주군,2018/04/02 11:00,4,주식회사 한신엔지니어링,82,369,000,87.794,개찰완료,
용역,20180340800-00,0,2018년 유해생물 구제사업(쏙구제),인천광역시 옹진군,2018/04/02 11:00,5,주식회사 오대양선박,90,653,180,88.558,개찰완료,
용역,20180340812-00,0,압해초외 16교 학교시설 내진성능평가 용역,전라남도교육청 전라남도신안교육지원청,2018/04/02 11:00,6,(주)대한구조안전기술단,62,588,000,87.876,개찰완료,
용역,20180340908-00,0,2018년 양식어장 정화사업,인천광역시 옹진군,2018/04/02 11:00,6,성우그린 주식회사,410,160,000,87.127,개찰완료,
용역,20180341014-00,0,웅촌 농어촌도로 201호(덕동선) 확포장공사 폐기물처리용역,울산광역시 울주군,2018/04/02 11:00,9,용신환경개발주식회사,48,598,000,88.004,개찰완료,
용역,20180341020-00,0,2018년 인천 시내버스 경영 및 서비스평가 용역,인천광역시,2018/04/02 11:00,,,,,유찰,
용역,20180341204-00,0,삼일로(안산교~성포IC) 차도정비공사 폐기물처리용역,경기도 안산시 상록구,2018/04/02 11:00,15,,,,재입찰,
용역,20180341211-00,0,2018년 1차통합계약(공동구매)공기질 측정 소액수의 전자견적,서울특별시교육청 서울특별시강동송파교육지원청,2018/04/02 11:00,14,주식회사 로스피코리아,31,899,785,88.198,개찰완료,
용역,20180341221-00,0,회야강 지방하천 정비사업 토질조사 용역,울산광역시 울주군,2018/04/02 11:00,8,(주)대흥종합엔지니어링건축사사무소,85,980,000,88.462,개찰완료,
용역,20180341252-00,0,상수원보호구역 주민지원 공공사업(덕동댐) 오수관로 설치공사폐기물 처리 및 운반 용역,경상북도 경주시 맑은물사업본부 수도행정과,2018/04/02 11:00,8,청경그린산업 주식회사,22,224,600,87.756,개찰완료,
용역,20180341282-00,0,전세임대 단기 상담지원 용역,경기도시공사,2018/04/02 11:00,86,주식회사 새마음씨앤에스,39,461,420,88.008,개찰완료,
용역,20180341337-00,0,위임국도 학산1교 정밀안전진단 용역,충청북도,2018/04/02 11:00,35,(주)대경기술단,77,323,400,87.837,개찰완료,
